amount,transaction_type,recipient,source_device,city,occurred_at,transaction_frequency_24h,is_new_device,home_city,fraud_type
13757.44,ODEME,Synthetic Recipient 62,New Android Device,Izmir,2026-01-25T11:00:00Z,3,true,Izmir,TEMIZ
21434.45,TRANSFER,Synthetic Recipient 63,iPhone 15 Pro,Izmir,2026-01-26T15:00:00Z,4,false,Izmir,TEMIZ
960.96,FATURA,Synthetic Recipient 64,Web Browser,Ankara,2026-01-27T22:00:00Z,1,false,Ankara,TEMIZ
4032.20,CEKIM,Synthetic Recipient 65,Android Phone,Dubai,2026-01-28T05:00:00Z,2,false,Berlin,TEMIZ
4737.87,TRANSFER,Synthetic Recipient 66,Android Phone,Dubai,2026-01-29T12:00:00Z,9,false,Izmir,TEMIZ
21739.27,ODEME,Synthetic Recipient 67,Samsung Galaxy,Izmir,2026-01-30T13:00:00Z,3,false,Izmir,TEMIZ
2743.21,TRANSFER,Synthetic Recipient 68,Unknown Web Browser,Izmir,2026-01-31T09:00:00Z,9,true,Izmir,TEMIZ
10644.11,TRANSFER,Synthetic Recipient 69,Samsung Galaxy,Berlin,2026-02-01T15:00:00Z,1,false,Berlin,TEMIZ
1837.81,CEKIM,Synthetic Recipient 70,Web Browser,Dubai,2026-02-02T08:00:00Z,4,false,Izmir,TEMIZ
2662.87,ODEME,Synthetic Recipient 00,Unknown Web Browser,Paris,2026-02-03T11:00:00Z,5,true,Berlin,TEMIZ
4299.51,CEKIM,Synthetic Recipient 01,New Android Device,Istanbul,2026-02-04T23:00:00Z,2,true,Istanbul,TEMIZ
3270.72,FATURA,Synthetic Recipient 02,New Android Device,Istanbul,2026-02-05T19:00:00Z,3,true,Istanbul,TEMIZ
2979.38,ODEME,Synthetic Recipient 03,New iPhone,Berlin,2026-02-06T05:00:00Z,6,true,Berlin,TEMIZ
16080.95,FATURA,Synthetic Recipient 04,New Android Device,Ankara,2026-02-07T07:00:00Z,10,true,Ankara,TEMIZ
22962.61,TRANSFER,Synthetic Recipient 05,Web Browser,Paris,2026-02-08T07:00:00Z,8,false,Berlin,TEMIZ
2490.99,FATURA,Synthetic Recipient 06,iPhone 15 Pro,Berlin,2026-02-09T08:00:00Z,11,false,Berlin,TEMIZ
1543.25,TRANSFER,Synthetic Recipient 07,Android Phone,Istanbul,2026-02-10T00:00:00Z,1,false,Istanbul,TEMIZ
704.63,ODEME,Synthetic Recipient 08,New Android Device,Istanbul,2026-02-11T05:00:00Z,4,true,Istanbul,TEMIZ
5253.25,FATURA,Synthetic Recipient 09,Android Phone,Ankara,2026-02-12T09:00:00Z,2,false,Ankara,TEMIZ
2116.15,FATURA,Synthetic Recipient 10,Unknown Web Browser,Izmir,2026-02-13T13:00:00Z,1,true,Izmir,TEMIZ
4968.13,FATURA,Synthetic Recipient 11,Samsung Galaxy,Dubai,2026-02-14T11:00:00Z,3,false,Izmir,TEMIZ
283.77,TRANSFER,Synthetic Recipient 12,New iPhone,Berlin,2026-02-15T11:00:00Z,2,true,Berlin,TEMIZ
7141.14,ODEME,Synthetic Recipient 13,Web Browser,London,2026-02-16T18:00:00Z,1,false,Izmir,TEMIZ
2318.18,TRANSFER,Synthetic Recipient 14,Unknown Web Browser,Moscow,2026-02-17T06:00:00Z,8,true,Ankara,TEMIZ
12697.36,ODEME,Synthetic Recipient 15,Android Phone,Ankara,2026-02-18T16:00:00Z,8,false,Ankara,CALINTI_KART
644.26,FATURA,Synthetic Recipient 16,Android Phone,Istanbul,2026-02-19T18:00:00Z,2,false,Istanbul,TEMIZ
30239.53,CEKIM,Synthetic Recipient 17,iPhone 15 Pro,Ankara,2026-02-20T06:00:00Z,5,false,Ankara,TEMIZ
1791.93,FATURA,Synthetic Recipient 18,Android Phone,Istanbul,2026-02-21T21:00:00Z,1,false,Istanbul,TEMIZ
8214.25,TRANSFER,Synthetic Recipient 19,Web Browser,Dubai,2026-02-22T16:00:00Z,3,false,Berlin,PARA_AKLAMA
1090.34,TRANSFER,Synthetic Recipient 20,Android Phone,Istanbul,2026-02-23T06:00:00Z,9,false,Istanbul,HESAP_ELE_GECIRME
28856.28,ODEME,Synthetic Recipient 21,Android Phone,Istanbul,2026-02-24T03:00:00Z,10,false,Istanbul,TEMIZ
6359.51,FATURA,Synthetic Recipient 22,Samsung Galaxy,Berlin,2026-02-25T08:00:00Z,9,false,Berlin,TEMIZ
2707.11,ODEME,Synthetic Recipient 23,Samsung Galaxy,Izmir,2026-02-26T08:00:00Z,15,false,Izmir,TEMIZ
3234.76,TRANSFER,Synthetic Recipient 24,Samsung Galaxy,Istanbul,2026-02-27T04:00:00Z,2,false,Istanbul,PARA_AKLAMA
1927.08,FATURA,Synthetic Recipient 25,New Android Device,London,2026-02-28T03:00:00Z,9,true,Istanbul,TEMIZ
2821.04,TRANSFER,Synthetic Recipient 26,New Android Device,Istanbul,2026-03-01T01:00:00Z,6,true,Istanbul,HESAP_ELE_GECIRME
16766.26,ODEME,Synthetic Recipient 27,Android Phone,London,2026-03-02T09:00:00Z,1,false,Izmir,TEMIZ
3800.38,TRANSFER,Synthetic Recipient 28,New Android Device,Berlin,2026-03-03T14:00:00Z,6,true,Ankara,TEMIZ
7782.75,TRANSFER,Synthetic Recipient 29,New iPhone,Ankara,2026-03-04T20:00:00Z,8,true,Ankara,HESAP_ELE_GECIRME
14552.87,TRANSFER,Synthetic Recipient 30,Samsung Galaxy,Ankara,2026-03-05T13:00:00Z,2,false,Ankara,TEMIZ
1892.57,TRANSFER,Synthetic Recipient 31,New Android Device,Ankara,2026-03-06T21:00:00Z,2,true,Ankara,TEMIZ
5507.80,ODEME,Synthetic Recipient 32,Web Browser,Izmir,2026-03-07T07:00:00Z,6,false,Izmir,TEMIZ
128.07,ODEME,Synthetic Recipient 33,iPhone 15 Pro,Ankara,2026-03-08T23:00:00Z,16,false,Ankara,TEMIZ
5485.91,FATURA,Synthetic Recipient 34,Web Browser,Istanbul,2026-03-09T07:00:00Z,2,false,Istanbul,TEMIZ
2896.54,ODEME,Synthetic Recipient 35,Samsung Galaxy,London,2026-03-10T22:00:00Z,2,false,Berlin,TEMIZ
7026.04,ODEME,Synthetic Recipient 36,iPhone 15 Pro,Ankara,2026-03-11T18:00:00Z,7,false,Ankara,TEMIZ
24738.13,FATURA,Synthetic Recipient 37,Web Browser,Izmir,2026-03-12T17:00:00Z,3,false,Izmir,TEMIZ
14103.47,ODEME,Synthetic Recipient 38,Web Browser,Istanbul,2026-03-13T20:00:00Z,4,false,Istanbul,TEMIZ
2620.11,FATURA,Synthetic Recipient 39,Unknown Web Browser,Izmir,2026-03-14T23:00:00Z,8,true,Izmir,TEMIZ
20550.94,ODEME,Synthetic Recipient 40,Android Phone,Izmir,2026-03-15T06:00:00Z,8,false,Izmir,SUPHELI_DAVRANIS
3142.91,TRANSFER,Synthetic Recipient 41,iPhone 15 Pro,Istanbul,2026-03-16T20:00:00Z,3,false,Istanbul,TEMIZ
7142.19,TRANSFER,Synthetic Recipient 42,Android Phone,Istanbul,2026-03-17T01:00:00Z,2,false,Istanbul,TEMIZ
2206.92,CEKIM,Synthetic Recipient 43,Unknown Web Browser,Ankara,2026-03-18T19:00:00Z,11,true,Ankara,TEMIZ
4653.59,ODEME,Synthetic Recipient 44,Android Phone,Berlin,2026-03-19T05:00:00Z,6,false,Berlin,TEMIZ
1686.35,TRANSFER,Synthetic Recipient 45,New iPhone,Berlin,2026-03-20T22:00:00Z,6,true,Berlin,PARA_AKLAMA
299.95,TRANSFER,Synthetic Recipient 46,New iPhone,Istanbul,2026-03-21T13:00:00Z,11,true,Istanbul,TEMIZ
977.84,FATURA,Synthetic Recipient 47,Unknown Web Browser,Istanbul,2026-03-22T17:00:00Z,3,true,Istanbul,TEMIZ
1963.22,FATURA,Synthetic Recipient 48,Android Phone,New York,2026-03-23T08:00:00Z,3,false,Izmir,TEMIZ
1705.20,FATURA,Synthetic Recipient 49,Web Browser,Izmir,2026-03-24T10:00:00Z,2,false,Izmir,TEMIZ
12109.08,ODEME,Synthetic Recipient 50,Samsung Galaxy,Istanbul,2026-03-25T21:00:00Z,8,false,Istanbul,CALINTI_KART
214.66,TRANSFER,Synthetic Recipient 51,iPhone 15 Pro,Dubai,2026-03-26T06:00:00Z,5,false,Izmir,TEMIZ
6399.97,TRANSFER,Synthetic Recipient 52,Web Browser,Berlin,2026-03-27T11:00:00Z,2,false,Berlin,TEMIZ
8172.32,ODEME,Synthetic Recipient 53,iPhone 15 Pro,Ankara,2026-03-28T16:00:00Z,5,false,Ankara,HESAP_ELE_GECIRME
1109.47,FATURA,Synthetic Recipient 54,iPhone 15 Pro,Ankara,2026-03-29T12:00:00Z,1,false,Ankara,TEMIZ
14344.05,ODEME,Synthetic Recipient 55,Samsung Galaxy,Istanbul,2026-03-30T10:00:00Z,1,false,Istanbul,TEMIZ
4187.76,FATURA,Synthetic Recipient 56,New Android Device,Ankara,2026-03-31T14:00:00Z,3,true,Ankara,TEMIZ
7336.41,CEKIM,Synthetic Recipient 57,Web Browser,Berlin,2026-04-01T16:00:00Z,17,false,Berlin,SUPHELI_DAVRANIS
2789.14,FATURA,Synthetic Recipient 58,Samsung Galaxy,Berlin,2026-04-02T22:00:00Z,9,false,Berlin,TEMIZ
17661.67,FATURA,Synthetic Recipient 59,iPhone 15 Pro,London,2026-04-03T04:00:00Z,5,false,Ankara,CALINTI_KART
165273.02,TRANSFER,Synthetic Recipient 60,New iPhone,Ankara,2026-04-04T16:00:00Z,6,true,Ankara,PARA_AKLAMA
2396.93,TRANSFER,Synthetic Recipient 61,Web Browser,Istanbul,2026-04-05T10:00:00Z,9,false,Istanbul,PARA_AKLAMA
3559.74,FATURA,Synthetic Recipient 62,Android Phone,Moscow,2026-04-06T13:00:00Z,8,false,Berlin,SUPHELI_DAVRANIS
2024.97,TRANSFER,Synthetic Recipient 63,Android Phone,Ankara,2026-04-07T03:00:00Z,8,false,Ankara,TEMIZ
2077.53,TRANSFER,Synthetic Recipient 64,Web Browser,Dubai,2026-04-08T17:00:00Z,2,false,Ankara,TEMIZ
522.58,ODEME,Synthetic Recipient 65,iPhone 15 Pro,Dubai,2026-04-09T22:00:00Z,3,false,Ankara,TEMIZ
19996.71,CEKIM,Synthetic Recipient 66,Android Phone,Ankara,2026-04-10T19:00:00Z,3,false,Ankara,CALINTI_KART
1759.46,TRANSFER,Synthetic Recipient 67,Samsung Galaxy,Istanbul,2026-04-11T17:00:00Z,2,false,Istanbul,TEMIZ
4047.12,ODEME,Synthetic Recipient 68,New iPhone,Ankara,2026-04-12T16:00:00Z,6,true,Ankara,TEMIZ
2333.36,ODEME,Synthetic Recipient 69,Samsung Galaxy,Berlin,2026-04-13T19:00:00Z,3,false,Berlin,TEMIZ
2392.97,ODEME,Synthetic Recipient 70,Android Phone,Ankara,2026-04-14T09:00:00Z,3,false,Ankara,TEMIZ
2856.80,FATURA,Synthetic Recipient 00,iPhone 15 Pro,Istanbul,2026-04-15T06:00:00Z,8,false,Istanbul,TEMIZ
1085.38,FATURA,Synthetic Recipient 01,New iPhone,Ankara,2026-04-16T03:00:00Z,2,true,Ankara,TEMIZ
15412.86,TRANSFER,Synthetic Recipient 02,Web Browser,Paris,2026-04-17T17:00:00Z,9,false,Berlin,TEMIZ
428.14,ODEME,Synthetic Recipient 03,iPhone 15 Pro,Paris,2026-04-18T23:00:00Z,1,false,Istanbul,TEMIZ
1198.40,TRANSFER,Synthetic Recipient 04,New iPhone,Berlin,2026-04-19T01:00:00Z,12,true,Berlin,TEMIZ
4225.48,CEKIM,Synthetic Recipient 05,New Android Device,Berlin,2026-04-20T05:00:00Z,1,true,Berlin,TEMIZ
1020.47,FATURA,Synthetic Recipient 06,iPhone 15 Pro,Berlin,2026-04-21T03:00:00Z,3,false,Berlin,SUPHELI_DAVRANIS
17168.61,TRANSFER,Synthetic Recipient 07,iPhone 15 Pro,Moscow,2026-04-22T15:00:00Z,3,false,Berlin,TEMIZ
6557.58,CEKIM,Synthetic Recipient 08,New Android Device,Berlin,2026-04-23T22:00:00Z,1,true,Berlin,TEMIZ
13387.55,ODEME,Synthetic Recipient 09,New iPhone,Berlin,2026-04-24T02:00:00Z,1,true,Berlin,HESAP_ELE_GECIRME
8719.69,ODEME,Synthetic Recipient 10,New iPhone,Berlin,2026-04-25T21:00:00Z,4,true,Berlin,TEMIZ
811.85,TRANSFER,Synthetic Recipient 11,Android Phone,Ankara,2026-04-26T16:00:00Z,5,false,Ankara,TEMIZ
7498.75,ODEME,Synthetic Recipient 12,Web Browser,Moscow,2026-04-27T20:00:00Z,1,false,Izmir,TEMIZ
2343.57,TRANSFER,Synthetic Recipient 13,Web Browser,Izmir,2026-04-28T01:00:00Z,5,false,Izmir,TEMIZ
8749.70,FATURA,Synthetic Recipient 14,Samsung Galaxy,Moscow,2026-04-29T21:00:00Z,1,false,Izmir,TEMIZ
6207.49,FATURA,Synthetic Recipient 15,Samsung Galaxy,Izmir,2026-04-30T22:00:00Z,3,false,Izmir,TEMIZ
2277.44,TRANSFER,Synthetic Recipient 16,Samsung Galaxy,Izmir,2026-05-01T01:00:00Z,8,false,Izmir,TEMIZ
10681.34,FATURA,Synthetic Recipient 17,iPhone 15 Pro,Berlin,2026-05-02T12:00:00Z,7,false,Berlin,TEMIZ
12197.20,TRANSFER,Synthetic Recipient 18,Android Phone,Istanbul,2026-05-03T19:00:00Z,4,false,Istanbul,TEMIZ
1923.40,ODEME,Synthetic Recipient 19,New iPhone,Berlin,2026-05-04T05:00:00Z,12,true,Ankara,TEMIZ
2787.38,ODEME,Synthetic Recipient 20,Web Browser,Berlin,2026-05-05T08:00:00Z,3,false,Ankara,TEMIZ
21641.45,ODEME,Synthetic Recipient 21,iPhone 15 Pro,Izmir,2026-05-06T04:00:00Z,9,false,Izmir,TEMIZ
6051.41,TRANSFER,Synthetic Recipient 22,Samsung Galaxy,Berlin,2026-05-07T09:00:00Z,4,false,Berlin,PARA_AKLAMA
1774.85,FATURA,Synthetic Recipient 23,Android Phone,Istanbul,2026-05-08T18:00:00Z,1,false,Istanbul,TEMIZ
11145.09,TRANSFER,Synthetic Recipient 24,Unknown Web Browser,New York,2026-05-09T18:00:00Z,2,true,Berlin,TEMIZ
3516.58,FATURA,Synthetic Recipient 25,Samsung Galaxy,Ankara,2026-05-10T04:00:00Z,3,false,Ankara,TEMIZ
1201.38,ODEME,Synthetic Recipient 26,iPhone 15 Pro,Berlin,2026-05-11T22:00:00Z,3,false,Berlin,TEMIZ
1032.55,TRANSFER,Synthetic Recipient 27,Android Phone,Ankara,2026-05-12T17:00:00Z,4,false,Ankara,TEMIZ
9750.21,FATURA,Synthetic Recipient 28,Android Phone,Izmir,2026-05-13T23:00:00Z,13,false,Izmir,SUPHELI_DAVRANIS
4901.15,TRANSFER,Synthetic Recipient 29,New iPhone,Berlin,2026-05-14T18:00:00Z,3,true,Berlin,TEMIZ
2431.93,CEKIM,Synthetic Recipient 30,Android Phone,Moscow,2026-05-15T06:00:00Z,5,false,Berlin,HESAP_ELE_GECIRME
5783.13,TRANSFER,Synthetic Recipient 31,iPhone 15 Pro,London,2026-05-16T15:00:00Z,4,false,Izmir,HESAP_ELE_GECIRME
6400.15,TRANSFER,Synthetic Recipient 32,Web Browser,London,2026-05-17T00:00:00Z,3,false,Ankara,PARA_AKLAMA
7377.88,CEKIM,Synthetic Recipient 33,Samsung Galaxy,Paris,2026-05-18T10:00:00Z,2,false,Berlin,SUPHELI_DAVRANIS
1330.55,ODEME,Synthetic Recipient 34,Android Phone,London,2026-05-19T19:00:00Z,5,false,Istanbul,CALINTI_KART
13330.78,ODEME,Synthetic Recipient 35,New iPhone,Istanbul,2026-05-20T07:00:00Z,1,true,Istanbul,TEMIZ
10104.20,FATURA,Synthetic Recipient 36,Unknown Web Browser,Berlin,2026-05-21T16:00:00Z,2,true,Berlin,TEMIZ
13535.28,FATURA,Synthetic Recipient 37,Samsung Galaxy,Berlin,2026-05-22T19:00:00Z,4,false,Istanbul,TEMIZ
2504.26,TRANSFER,Synthetic Recipient 38,Samsung Galaxy,Berlin,2026-05-23T03:00:00Z,5,false,Berlin,PARA_AKLAMA
34555.60,ODEME,Synthetic Recipient 39,Android Phone,Berlin,2026-05-24T16:00:00Z,5,false,Berlin,PARA_AKLAMA
363.68,TRANSFER,Synthetic Recipient 40,New Android Device,Istanbul,2026-05-25T23:00:00Z,2,true,Istanbul,TEMIZ
286.23,TRANSFER,Synthetic Recipient 41,Samsung Galaxy,Ankara,2026-05-26T09:00:00Z,4,false,Ankara,TEMIZ
12136.06,FATURA,Synthetic Recipient 42,Android Phone,Ankara,2026-05-27T16:00:00Z,5,false,Ankara,TEMIZ
17527.49,ODEME,Synthetic Recipient 43,Web Browser,Berlin,2026-05-28T21:00:00Z,2,false,Berlin,CALINTI_KART
41524.87,ODEME,Synthetic Recipient 44,Web Browser,Izmir,2026-05-29T00:00:00Z,2,false,Izmir,PARA_AKLAMA
1689.90,TRANSFER,Synthetic Recipient 45,New iPhone,London,2026-05-30T11:00:00Z,3,true,Istanbul,TEMIZ
6605.01,FATURA,Synthetic Recipient 46,iPhone 15 Pro,Izmir,2026-05-31T00:00:00Z,9,false,Izmir,TEMIZ
1493.03,TRANSFER,Synthetic Recipient 47,Android Phone,Istanbul,2026-06-01T12:00:00Z,1,false,Istanbul,TEMIZ
668.20,FATURA,Synthetic Recipient 48,Android Phone,Ankara,2026-06-02T22:00:00Z,8,false,Ankara,TEMIZ
1637.62,FATURA,Synthetic Recipient 49,Android Phone,Ankara,2026-06-03T22:00:00Z,2,false,Ankara,TEMIZ
2532.09,ODEME,Synthetic Recipient 50,Unknown Web Browser,Izmir,2026-06-04T08:00:00Z,3,true,Izmir,TEMIZ
13615.43,FATURA,Synthetic Recipient 51,Android Phone,Ankara,2026-06-05T04:00:00Z,2,false,Ankara,TEMIZ
1589.94,TRANSFER,Synthetic Recipient 52,Android Phone,Izmir,2026-06-06T09:00:00Z,3,false,Izmir,TEMIZ
321.15,FATURA,Synthetic Recipient 53,Samsung Galaxy,Berlin,2026-06-07T04:00:00Z,3,false,Izmir,TEMIZ
5385.53,ODEME,Synthetic Recipient 54,Android Phone,Berlin,2026-06-08T19:00:00Z,2,false,Berlin,TEMIZ
793.80,CEKIM,Synthetic Recipient 55,Samsung Galaxy,Ankara,2026-06-09T15:00:00Z,10,false,Ankara,TEMIZ
1174.63,CEKIM,Synthetic Recipient 56,Web Browser,Ankara,2026-06-10T18:00:00Z,4,false,Ankara,TEMIZ
5378.63,CEKIM,Synthetic Recipient 57,iPhone 15 Pro,London,2026-06-11T03:00:00Z,6,false,Izmir,TEMIZ
9487.77,FATURA,Synthetic Recipient 58,iPhone 15 Pro,Berlin,2026-06-12T12:00:00Z,3,false,Berlin,TEMIZ
2771.01,TRANSFER,Synthetic Recipient 59,Unknown Web Browser,Ankara,2026-06-13T10:00:00Z,13,true,Ankara,TEMIZ
2174.82,FATURA,Synthetic Recipient 60,iPhone 15 Pro,Berlin,2026-06-14T05:00:00Z,6,false,Berlin,TEMIZ
4635.74,ODEME,Synthetic Recipient 61,iPhone 15 Pro,Izmir,2026-06-15T23:00:00Z,1,false,Izmir,TEMIZ
3078.12,TRANSFER,Synthetic Recipient 62,iPhone 15 Pro,Ankara,2026-06-16T22:00:00Z,5,false,Ankara,TEMIZ
504.31,ODEME,Synthetic Recipient 63,New iPhone,Dubai,2026-06-17T05:00:00Z,1,true,Izmir,TEMIZ
3404.65,TRANSFER,Synthetic Recipient 64,Samsung Galaxy,New York,2026-06-18T19:00:00Z,2,false,Ankara,TEMIZ
2852.45,FATURA,Synthetic Recipient 65,Web Browser,Paris,2026-06-19T04:00:00Z,1,false,Izmir,TEMIZ
7929.53,FATURA,Synthetic Recipient 66,iPhone 15 Pro,Berlin,2026-06-20T11:00:00Z,2,false,Berlin,TEMIZ
1001.15,CEKIM,Synthetic Recipient 67,Web Browser,Paris,2026-06-21T17:00:00Z,3,false,Ankara,TEMIZ
500.79,ODEME,Synthetic Recipient 68,New iPhone,Izmir,2026-06-22T16:00:00Z,4,true,Izmir,TEMIZ
3746.68,ODEME,Synthetic Recipient 69,Web Browser,Berlin,2026-06-23T14:00:00Z,3,false,Berlin,CALINTI_KART
2986.79,FATURA,Synthetic Recipient 70,Android Phone,Izmir,2026-06-24T01:00:00Z,3,false,Izmir,TEMIZ
3079.45,ODEME,Synthetic Recipient 00,New iPhone,Istanbul,2026-06-25T12:00:00Z,5,true,Istanbul,TEMIZ
25647.84,FATURA,Synthetic Recipient 01,Unknown Web Browser,Istanbul,2026-06-26T21:00:00Z,2,true,Istanbul,TEMIZ
719.86,TRANSFER,Synthetic Recipient 02,iPhone 15 Pro,Ankara,2026-06-27T01:00:00Z,6,false,Ankara,TEMIZ
1612.18,ODEME,Synthetic Recipient 03,Web Browser,Ankara,2026-06-28T03:00:00Z,1,false,Ankara,TEMIZ
291.66,FATURA,Synthetic Recipient 04,Android Phone,Izmir,2026-06-29T07:00:00Z,1,false,Izmir,TEMIZ
2521.77,TRANSFER,Synthetic Recipient 05,iPhone 15 Pro,Ankara,2026-01-01T05:00:00Z,7,false,Ankara,TEMIZ
1527.83,ODEME,Synthetic Recipient 06,New iPhone,London,2026-01-02T08:00:00Z,8,true,Ankara,TEMIZ
4112.00,TRANSFER,Synthetic Recipient 07,Web Browser,Ankara,2026-01-03T13:00:00Z,8,false,Ankara,PARA_AKLAMA
24539.27,TRANSFER,Synthetic Recipient 08,Web Browser,Istanbul,2026-01-04T04:00:00Z,7,false,Istanbul,TEMIZ
310.09,FATURA,Synthetic Recipient 09,Android Phone,Istanbul,2026-01-05T23:00:00Z,6,false,Istanbul,TEMIZ
9019.42,FATURA,Synthetic Recipient 10,New Android Device,Istanbul,2026-01-06T23:00:00Z,3,true,Istanbul,TEMIZ
1547.50,ODEME,Synthetic Recipient 11,Web Browser,Ankara,2026-01-07T17:00:00Z,5,false,Ankara,TEMIZ
2626.30,ODEME,Synthetic Recipient 12,Samsung Galaxy,Berlin,2026-01-08T22:00:00Z,11,false,Berlin,TEMIZ
2295.52,ODEME,Synthetic Recipient 13,iPhone 15 Pro,New York,2026-01-09T11:00:00Z,5,false,Izmir,TEMIZ
5301.71,FATURA,Synthetic Recipient 14,New Android Device,Berlin,2026-01-10T08:00:00Z,1,true,Berlin,TEMIZ
6720.40,FATURA,Synthetic Recipient 15,Samsung Galaxy,Paris,2026-01-11T08:00:00Z,7,false,Istanbul,HESAP_ELE_GECIRME
468.06,FATURA,Synthetic Recipient 16,New Android Device,New York,2026-01-12T04:00:00Z,11,true,Berlin,SUPHELI_DAVRANIS
318.46,ODEME,Synthetic Recipient 17,Samsung Galaxy,Berlin,2026-01-13T09:00:00Z,6,false,Berlin,TEMIZ
2382.45,TRANSFER,Synthetic Recipient 18,Android Phone,Moscow,2026-01-14T17:00:00Z,1,false,Berlin,TEMIZ
7448.59,TRANSFER,Synthetic Recipient 19,Web Browser,Berlin,2026-01-15T17:00:00Z,2,false,Istanbul,PARA_AKLAMA
11405.95,CEKIM,Synthetic Recipient 20,iPhone 15 Pro,Istanbul,2026-01-16T20:00:00Z,3,false,Istanbul,CALINTI_KART
821.32,ODEME,Synthetic Recipient 21,New iPhone,Izmir,2026-01-17T05:00:00Z,6,true,Izmir,TEMIZ
3683.57,FATURA,Synthetic Recipient 22,iPhone 15 Pro,Izmir,2026-01-18T15:00:00Z,17,false,Izmir,SUPHELI_DAVRANIS
6267.15,ODEME,Synthetic Recipient 23,iPhone 15 Pro,Paris,2026-01-19T18:00:00Z,14,false,Izmir,TEMIZ
15787.51,TRANSFER,Synthetic Recipient 24,New Android Device,Istanbul,2026-01-20T04:00:00Z,14,true,Istanbul,TEMIZ
4824.53,FATURA,Synthetic Recipient 25,iPhone 15 Pro,Paris,2026-01-21T17:00:00Z,5,false,Istanbul,TEMIZ
8080.48,CEKIM,Synthetic Recipient 26,iPhone 15 Pro,Izmir,2026-01-22T20:00:00Z,5,false,Izmir,TEMIZ
1366.70,ODEME,Synthetic Recipient 27,New Android Device,Izmir,2026-01-23T13:00:00Z,4,true,Izmir,TEMIZ
4149.11,ODEME,Synthetic Recipient 28,Web Browser,Berlin,2026-01-24T06:00:00Z,5,false,Istanbul,TEMIZ
2649.32,CEKIM,Synthetic Recipient 29,Unknown Web Browser,Berlin,2026-01-25T00:00:00Z,4,true,Berlin,TEMIZ
2432.05,FATURA,Synthetic Recipient 30,New Android Device,Berlin,2026-01-26T16:00:00Z,4,true,Berlin,TEMIZ
3665.80,ODEME,Synthetic Recipient 31,Web Browser,London,2026-01-27T09:00:00Z,3,false,Ankara,HESAP_ELE_GECIRME
9121.43,FATURA,Synthetic Recipient 32,Android Phone,Berlin,2026-01-28T19:00:00Z,2,false,Berlin,TEMIZ
1741.01,TRANSFER,Synthetic Recipient 33,Web Browser,Ankara,2026-01-29T09:00:00Z,16,false,Ankara,PARA_AKLAMA
2821.77,TRANSFER,Synthetic Recipient 34,Unknown Web Browser,Istanbul,2026-01-30T04:00:00Z,2,true,Istanbul,TEMIZ
3042.34,ODEME,Synthetic Recipient 35,iPhone 15 Pro,Dubai,2026-01-31T10:00:00Z,5,false,Istanbul,TEMIZ
6575.89,FATURA,Synthetic Recipient 36,iPhone 15 Pro,Ankara,2026-02-01T08:00:00Z,4,false,Ankara,TEMIZ
2626.02,TRANSFER,Synthetic Recipient 37,Samsung Galaxy,Ankara,2026-02-02T01:00:00Z,5,false,Ankara,TEMIZ
9285.32,TRANSFER,Synthetic Recipient 38,Unknown Web Browser,Berlin,2026-02-03T17:00:00Z,2,true,Izmir,TEMIZ
679.41,ODEME,Synthetic Recipient 39,Samsung Galaxy,Berlin,2026-02-04T23:00:00Z,1,false,Berlin,TEMIZ
314.49,TRANSFER,Synthetic Recipient 40,iPhone 15 Pro,Dubai,2026-02-05T14:00:00Z,3,false,Istanbul,TEMIZ
7276.51,ODEME,Synthetic Recipient 41,Unknown Web Browser,Berlin,2026-02-06T09:00:00Z,11,true,Berlin,TEMIZ
326.00,TRANSFER,Synthetic Recipient 42,Samsung Galaxy,Berlin,2026-02-07T06:00:00Z,2,false,Berlin,TEMIZ
1026.96,FATURA,Synthetic Recipient 43,New iPhone,Istanbul,2026-02-08T20:00:00Z,2,true,Istanbul,TEMIZ
18990.32,TRANSFER,Synthetic Recipient 44,New Android Device,Ankara,2026-02-09T05:00:00Z,8,true,Ankara,HESAP_ELE_GECIRME
35252.99,ODEME,Synthetic Recipient 45,Android Phone,Istanbul,2026-02-10T23:00:00Z,3,false,Istanbul,TEMIZ
4099.70,CEKIM,Synthetic Recipient 46,New Android Device,Izmir,2026-02-11T12:00:00Z,3,true,Izmir,TEMIZ
10530.90,FATURA,Synthetic Recipient 47,iPhone 15 Pro,Izmir,2026-02-12T16:00:00Z,8,false,Izmir,TEMIZ
6581.11,ODEME,Synthetic Recipient 48,Samsung Galaxy,Berlin,2026-02-13T09:00:00Z,2,false,Berlin,TEMIZ
20974.72,FATURA,Synthetic Recipient 49,Web Browser,Istanbul,2026-02-14T22:00:00Z,10,false,Istanbul,TEMIZ
6730.98,ODEME,Synthetic Recipient 50,New iPhone,London,2026-02-15T04:00:00Z,8,true,Istanbul,HESAP_ELE_GECIRME
1874.81,FATURA,Synthetic Recipient 51,Web Browser,Izmir,2026-02-16T00:00:00Z,1,false,Izmir,TEMIZ
2044.45,TRANSFER,Synthetic Recipient 52,Android Phone,New York,2026-02-17T23:00:00Z,1,false,Istanbul,TEMIZ
1618.15,ODEME,Synthetic Recipient 53,Android Phone,Istanbul,2026-02-18T13:00:00Z,8,false,Istanbul,TEMIZ
2664.24,FATURA,Synthetic Recipient 54,iPhone 15 Pro,Berlin,2026-02-19T18:00:00Z,12,false,Berlin,TEMIZ
